name,aa_A,aa_C,aa_D,aa_E,aa_F,aa_G,aa_H,aa_I,aa_K,aa_L,aa_M,aa_N,aa_P,aa_Q,aa_R,aa_S,aa_T,aa_V,aa_W,aa_Y,seq_len,isoelectric_point,molecular_weight,triplet_MYG,triplet_TYG,triplet_GYG,triplet_QYG,triplet_SYG,triplet_HYG,triplet_unknown,triplet_CYG,triplet_TWG,triplet_AYG,triplet_SHG,triplet_DYG,triplet_SWG,triplet_KYG,triplet_LYG,triplet_EYG,triplet_LFG,triplet_NYG,triplet_QWG,triplet_LLG,triplet_AWG,triplet_THG,triplet_FYG,triplet_GZG,triplet_QFG,triplet_RYG,triplet_GAG,triplet_NIG,triplet_LHG,triplet_MWG,triplet_SYA,oligo_m,oligo_d,oligo_t,oligo_wd,oligo_other,switch_b,switch_ps,switch_pa,switch_pc,switch_other
htFuncLib_thermo.4,0.028225806451612902,0.012096774193548387,0.07661290322580645,0.07258064516129033,0.05241935483870968,0.09274193548387097,0.07258064516129033,0.04435483870967742,0.07258064516129033,0.0846774193548387,0.028225806451612902,0.04838709677419355,0.04435483870967742,0.024193548387096774,0.024193548387096774,0.04032258064516129,0.056451612903225805,0.07258064516129033,0.008064516129032258,0.04435483870967742,248.0,5.710806846618653,28257.46360000003,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
mPapaya,0.0379746835443038,0.03375527426160337,0.05063291139240506,0.0759493670886076,0.046413502109704644,0.09282700421940929,0.03375527426160337,0.05485232067510549,0.10970464135021098,0.05485232067510549,0.03375527426160337,0.0379746835443038,0.05063291139240506,0.03375527426160337,0.029535864978902954,0.05063291139240506,0.046413502109704644,0.06751054852320675,0.016877637130801686,0.04219409282700422,237.0,8.311989402770998,26913.638000000014,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
BDFP2.0,0.06982543640897755,0.00997506234413965,0.04987531172069826,0.08728179551122195,0.0399002493765586,0.10972568578553615,0.017456359102244388,0.04738154613466334,0.0773067331670823,0.06483790523690773,0.04239401496259352,0.032418952618453865,0.04239401496259352,0.02743142144638404,0.04488778054862843,0.05236907730673317,0.057356608478802994,0.07481296758104738,0.007481296758104738,0.04488778054862843,401.0,5.80021457672119,44341.03080000002,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
mScarlet-H,0.04310344827586207,0.0,0.06465517241379311,0.09051724137931035,0.04741379310344827,0.10775862068965517,0.02586206896551724,0.03017241379310345,0.09482758620689655,0.05603448275862069,0.04310344827586207,0.021551724137931036,0.05603448275862069,0.03017241379310345,0.04741379310344827,0.04741379310344827,0.06896551724137931,0.0603448275862069,0.01293103448275862,0.05172413793103448,232.0,6.113567924499511,26357.444500000005,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
mRhubarb713,0.12025316455696203,0.015822784810126583,0.056962025316455694,0.06329113924050633,0.03481012658227848,0.06962025316455696,0.03481012658227848,0.07911392405063292,0.00949367088607595,0.0949367088607595,0.02531645569620253,0.022151898734177215,0.06645569620253164,0.03164556962025317,0.07911392405063292,0.05063291139240506,0.05063291139240506,0.06962025316455696,0.006329113924050633,0.0189873417721519,316.0,5.56484432220459,34496.18090000002,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
iRFP713,0.11708860759493671,0.015822784810126583,0.056962025316455694,0.06329113924050633,0.03481012658227848,0.06962025316455696,0.03164556962025317,0.07911392405063292,0.00949367088607595,0.0949367088607595,0.02531645569620253,0.022151898734177215,0.06645569620253164,0.03481012658227848,0.07911392405063292,0.05063291139240506,0.05063291139240506,0.06962025316455696,0.00949367088607595,0.0189873417721519,316.0,5.487884330749511,34602.30280000002,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
muGFP,0.03361344537815126,0.008403361344537815,0.07983193277310924,0.06722689075630252,0.046218487394957986,0.09243697478991597,0.04201680672268908,0.046218487394957986,0.08403361344537816,0.08823529411764706,0.02100840336134454,0.05042016806722689,0.04201680672268908,0.025210084033613446,0.03361344537815126,0.04201680672268908,0.07563025210084033,0.07563025210084033,0.004201680672268907,0.04201680672268908,238.0,5.797599983215332,26782.898600000015,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
amilFP512,0.05194805194805195,0.012987012987012988,0.03896103896103896,0.06493506493506493,0.06926406926406926,0.09090909090909091,0.04329004329004329,0.04329004329004329,0.09090909090909091,0.05194805194805195,0.04329004329004329,0.030303030303030304,0.05627705627705628,0.03463203463203463,0.025974025974025976,0.06926406926406926,0.05627705627705628,0.07792207792207792,0.008658008658008658,0.03896103896103896,231.0,8.610864830017093,25926.45970000001,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
mNeptune2.5,0.036885245901639344,0.02459016393442623,0.045081967213114756,0.08196721311475409,0.045081967213114756,0.10245901639344263,0.036885245901639344,0.028688524590163935,0.0860655737704918,0.0860655737704918,0.03278688524590164,0.04918032786885246,0.045081967213114756,0.028688524590163935,0.036885245901639344,0.03278688524590164,0.08196721311475409,0.06557377049180328,0.00819672131147541,0.045081967213114756,244.0,6.754939079284668,27526.05380000002,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
5B,0.03361344537815126,0.008403361344537815,0.07563025210084033,0.06722689075630252,0.0546218487394958,0.09243697478991597,0.046218487394957986,0.05042016806722689,0.08403361344537816,0.07983193277310924,0.025210084033613446,0.0546218487394958,0.04201680672268908,0.03361344537815126,0.025210084033613446,0.04201680672268908,0.06302521008403361,0.07142857142857142,0.004201680672268907,0.046218487394957986,238.0,5.748718452453613,26936.056600000018,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
mRuby3,0.03375527426160337,0.008438818565400843,0.05063291139240506,0.08860759493670886,0.046413502109704644,0.11814345991561181,0.02109704641350211,0.0379746835443038,0.07172995780590717,0.046413502109704644,0.046413502109704644,0.04219409282700422,0.046413502109704644,0.02531645569620253,0.05063291139240506,0.04219409282700422,0.06751054852320675,0.10126582278481013,0.008438818565400843,0.046413502109704644,237.0,5.811525535583496,26559.850100000003,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
BrUSLEE,0.03347280334728033,0.008368200836820083,0.07531380753138076,0.06694560669456066,0.04602510460251046,0.09623430962343096,0.03765690376569038,0.0502092050209205,0.08368200836820083,0.08786610878661087,0.029288702928870293,0.05439330543933055,0.04184100418410042,0.03347280334728033,0.02510460251046025,0.04184100418410042,0.06276150627615062,0.07531380753138076,0.0041841004184100415,0.04602510460251046,239.0,5.583601188659667,26881.123900000017,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
GFPxm161,0.029411764705882353,0.012605042016806723,0.06722689075630252,0.07563025210084033,0.06302521008403361,0.1092436974789916,0.046218487394957986,0.06302521008403361,0.07563025210084033,0.07983193277310924,0.03361344537815126,0.0546218487394958,0.04201680672268908,0.025210084033613446,0.03361344537815126,0.029411764705882353,0.0546218487394958,0.058823529411764705,0.004201680672268907,0.04201680672268908,238.0,5.755254936218263,26996.35490000002,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
mTFP0.3,0.0375,0.004166666666666667,0.06666666666666667,0.08333333333333333,0.04583333333333333,0.08333333333333333,0.025,0.058333333333333334,0.1125,0.07083333333333333,0.03333333333333333,0.05,0.05416666666666667,0.016666666666666666,0.029166666666666667,0.041666666666666664,0.04583333333333333,0.07083333333333333,0.008333333333333333,0.0625,240.0,6.332625389099121,27511.12320000003,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
RFP618,0.03463203463203463,0.017316017316017316,0.05194805194805195,0.0735930735930736,0.07792207792207792,0.10822510822510822,0.025974025974025976,0.021645021645021644,0.0735930735930736,0.06060606060606061,0.06060606060606061,0.03463203463203463,0.04329004329004329,0.030303030303030304,0.03896103896103896,0.05627705627705628,0.06926406926406926,0.0735930735930736,0.008658008658008658,0.03896103896103896,231.0,6.089240837097167,26101.5325,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
avGFP480,0.037815126050420166,0.008403361344537815,0.07563025210084033,0.06722689075630252,0.05042016806722689,0.09663865546218488,0.037815126050420166,0.0546218487394958,0.08403361344537816,0.08823529411764706,0.01680672268907563,0.05042016806722689,0.04201680672268908,0.029411764705882353,0.029411764705882353,0.04201680672268908,0.06722689075630252,0.07142857142857142,0.004201680672268907,0.046218487394957986,238.0,5.718082237243652,26734.872000000018,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
aacuGFP1,0.05194805194805195,0.012987012987012988,0.03463203463203463,0.06493506493506493,0.05627705627705628,0.10822510822510822,0.05627705627705628,0.047619047619047616,0.07792207792207792,0.06060606060606061,0.03896103896103896,0.03463203463203463,0.06493506493506493,0.030303030303030304,0.017316017316017316,0.047619047619047616,0.06493506493506493,0.0735930735930736,0.008658008658008658,0.047619047619047616,231.0,6.89209156036377,25695.103000000006,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
scubGFP1,0.0641025641025641,0.01282051282051282,0.05128205128205128,0.07692307692307693,0.05982905982905983,0.08547008547008547,0.03418803418803419,0.04700854700854701,0.08974358974358974,0.05982905982905983,0.038461538461538464,0.038461538461538464,0.04700854700854701,0.03418803418803419,0.042735042735042736,0.04700854700854701,0.05128205128205128,0.05555555555555555,0.008547008547008548,0.04700854700854701,234.0,7.718644142150879,26549.971300000027,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
sg11,0.03765690376569038,0.008368200836820083,0.07531380753138076,0.06694560669456066,0.0502092050209205,0.09205020920502092,0.04184100418410042,0.04602510460251046,0.0794979079497908,0.08368200836820083,0.02510460251046025,0.058577405857740586,0.04184100418410042,0.029288702928870293,0.029288702928870293,0.04602510460251046,0.06694560669456066,0.07112970711297072,0.0041841004184100415,0.04602510460251046,239.0,5.6704511642456055,26924.989400000017,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
YGFPuv,0.045662100456621,0.0136986301369863,0.0365296803652968,0.0821917808219178,0.0776255707762557,0.091324200913242,0.0319634703196347,0.0684931506849315,0.0730593607305936,0.0547945205479452,0.0365296803652968,0.0593607305936073,0.045662100456621,0.0182648401826484,0.0319634703196347,0.0684931506849315,0.0684931506849315,0.045662100456621,0.0,0.0502283105022831,219.0,6.171657371520996,24710.745600000002,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
BFP,0.03361344537815126,0.008403361344537815,0.07563025210084033,0.06722689075630252,0.058823529411764705,0.09243697478991597,0.046218487394957986,0.05042016806722689,0.08403361344537816,0.07983193277310924,0.025210084033613446,0.0546218487394958,0.04201680672268908,0.03361344537815126,0.025210084033613446,0.046218487394957986,0.06302521008403361,0.07142857142857142,0.004201680672268907,0.037815126050420166,238.0,5.748718452453613,26843.961300000017,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
TurboRFP,0.047619047619047616,0.017316017316017316,0.03463203463203463,0.0735930735930736,0.06060606060606061,0.09956709956709957,0.04329004329004329,0.04329004329004329,0.09090909090909091,0.06060606060606061,0.047619047619047616,0.047619047619047616,0.047619047619047616,0.03463203463203463,0.030303030303030304,0.047619047619047616,0.0735930735930736,0.047619047619047616,0.008658008658008658,0.04329004329004329,231.0,8.53666172027588,26135.582500000008,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
mTFP0.7,0.038135593220338986,0.0,0.06779661016949153,0.08898305084745763,0.046610169491525424,0.08898305084745763,0.03389830508474576,0.0635593220338983,0.1059322033898305,0.059322033898305086,0.03389830508474576,0.046610169491525424,0.05084745762711865,0.00847457627118644,0.029661016949152543,0.0423728813559322,0.05508474576271186,0.07203389830508475,0.00847457627118644,0.059322033898305086,236.0,5.934979820251464,26957.322800000027,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
pHmScarlet,0.03879310344827586,0.004310344827586207,0.0603448275862069,0.09051724137931035,0.04741379310344827,0.10775862068965517,0.021551724137931036,0.034482758620689655,0.09051724137931035,0.0603448275862069,0.04310344827586207,0.021551724137931036,0.05603448275862069,0.034482758620689655,0.04741379310344827,0.04741379310344827,0.06465517241379311,0.06465517241379311,0.01293103448275862,0.05172413793103448,232.0,6.017396354675292,26361.582000000006,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
htFuncLib_fast.4,0.03225806451612903,0.012096774193548387,0.07258064516129033,0.07258064516129033,0.04838709677419355,0.09274193548387097,0.06854838709677419,0.04838709677419355,0.07258064516129033,0.0846774193548387,0.024193548387096774,0.04838709677419355,0.04435483870967742,0.024193548387096774,0.028225806451612902,0.04032258064516129,0.06048387096774194,0.07258064516129033,0.008064516129032258,0.04435483870967742,248.0,5.822097587585449,28168.39220000003,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
htFuncLib_thermo.2,0.024193548387096774,0.012096774193548387,0.07258064516129033,0.07258064516129033,0.05241935483870968,0.09274193548387097,0.07258064516129033,0.05241935483870968,0.07258064516129033,0.08064516129032258,0.024193548387096774,0.04838709677419355,0.04435483870967742,0.028225806451612902,0.024193548387096774,0.04032258064516129,0.06048387096774194,0.07258064516129033,0.008064516129032258,0.04435483870967742,248.0,5.789244651794434,28282.49300000003,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
mGinger1,0.0502283105022831,0.0319634703196347,0.0547945205479452,0.0776255707762557,0.0502283105022831,0.0821917808219178,0.0547945205479452,0.0319634703196347,0.0639269406392694,0.0593607305936073,0.0365296803652968,0.0319634703196347,0.0593607305936073,0.0182648401826484,0.0410958904109589,0.0593607305936073,0.0821917808219178,0.0502283105022831,0.0091324200913242,0.0547945205479452,219.0,6.046668434143067,24848.716500000017,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
DstC1,0.025423728813559324,0.00847457627118644,0.05084745762711865,0.0847457627118644,0.05508474576271186,0.1016949152542373,0.03389830508474576,0.0423728813559322,0.1059322033898305,0.0635593220338983,0.029661016949152543,0.029661016949152543,0.05084745762711865,0.029661016949152543,0.038135593220338986,0.05084745762711865,0.046610169491525424,0.0847457627118644,0.012711864406779662,0.05508474576271186,236.0,8.304575538635255,27031.56990000002,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
phiYFPv,0.042735042735042736,0.02564102564102564,0.06837606837606838,0.04700854700854701,0.05555555555555555,0.11538461538461539,0.05128205128205128,0.038461538461538464,0.07692307692307693,0.05128205128205128,0.021367521367521368,0.042735042735042736,0.038461538461538464,0.02564102564102564,0.029914529914529916,0.05128205128205128,0.07692307692307693,0.08547008547008547,0.008547008547008548,0.04700854700854701,234.0,6.664678764343263,25939.89190000002,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
mEos4Fast1,0.05286343612334802,0.00881057268722467,0.07488986784140969,0.06167400881057269,0.05726872246696035,0.09251101321585903,0.039647577092511016,0.04405286343612335,0.0881057268722467,0.05726872246696035,0.039647577092511016,0.05286343612334802,0.048458149779735685,0.022026431718061675,0.048458149779735685,0.030837004405286344,0.05726872246696035,0.06167400881057269,0.00881057268722467,0.05286343612334802,227.0,7.127348136901856,25972.154000000017,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
AsRed2,0.05627705627705628,0.030303030303030304,0.03896103896103896,0.08225108225108226,0.047619047619047616,0.10822510822510822,0.03896103896103896,0.04329004329004329,0.07792207792207792,0.07792207792207792,0.030303030303030304,0.021645021645021644,0.05627705627705628,0.025974025974025976,0.03463203463203463,0.05194805194805195,0.0735930735930736,0.047619047619047616,0.008658008658008658,0.047619047619047616,231.0,6.503653907775878,25699.046400000003,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
htFuncLib_bleach.1,0.024193548387096774,0.012096774193548387,0.07258064516129033,0.07258064516129033,0.04838709677419355,0.09274193548387097,0.06854838709677419,0.04435483870967742,0.07258064516129033,0.0846774193548387,0.028225806451612902,0.04838709677419355,0.04435483870967742,0.028225806451612902,0.028225806451612902,0.04032258064516129,0.056451612903225805,0.08064516129032258,0.008064516129032258,0.04435483870967742,248.0,5.822097587585449,28269.562100000025,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
mScarlet3-H,0.05240174672489083,0.0,0.06550218340611354,0.08296943231441048,0.05240174672489083,0.10480349344978165,0.026200873362445413,0.034934497816593885,0.07860262008733625,0.05240174672489083,0.039301310043668124,0.021834061135371178,0.056768558951965066,0.03056768558951965,0.056768558951965066,0.0611353711790393,0.06550218340611354,0.0611353711790393,0.017467248908296942,0.039301310043668124,229.0,6.104985237121581,25856.7993,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
sREACh1,0.03765690376569038,0.008368200836820083,0.07531380753138076,0.06694560669456066,0.0502092050209205,0.09623430962343096,0.03347280334728033,0.0502092050209205,0.08786610878661087,0.09205020920502092,0.029288702928870293,0.04602510460251046,0.04602510460251046,0.029288702928870293,0.02510460251046025,0.03347280334728033,0.058577405857740586,0.0794979079497908,0.008368200836820083,0.04602510460251046,239.0,5.622820091247559,26954.42940000001,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
rfloGFP,0.03896103896103896,0.017316017316017316,0.06493506493506493,0.06060606060606061,0.05194805194805195,0.09956709956709957,0.025974025974025976,0.05627705627705628,0.08658008658008658,0.06060606060606061,0.03896103896103896,0.04329004329004329,0.05194805194805195,0.03896103896103896,0.03463203463203463,0.05627705627705628,0.05194805194805195,0.06493506493506493,0.008658008658008658,0.047619047619047616,231.0,6.596471977233888,26013.360000000008,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
mGeos-C,0.05309734513274336,0.017699115044247787,0.0752212389380531,0.05752212389380531,0.061946902654867256,0.09292035398230089,0.03982300884955752,0.048672566371681415,0.09292035398230089,0.061946902654867256,0.035398230088495575,0.048672566371681415,0.048672566371681415,0.017699115044247787,0.04424778761061947,0.035398230088495575,0.05309734513274336,0.05309734513274336,0.008849557522123894,0.05309734513274336,226.0,7.693293952941895,25809.085000000017,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
